-2.0e0 -1.44828e0 6.0975159e0 6.0975159e0
-1.86207e0 -1.44828e0 5.5648193e0 5.5648193e0
-1.72414e0 -1.44828e0 5.0701721e0 5.0701721e0
-1.58621e0 -1.44828e0 4.6135803e0 4.6135803e0
-1.44828e0 -1.44828e0 4.1950317e0 4.1950317e0
-1.31035e0 -1.44828e0 3.8145325e0 3.8145325e0
-1.17242e0 -1.44828e0 3.472084e0 3.472084e0
-1.03449e0 -1.44828e0 3.1676834e0 3.1676834e0
-8.9656e-1 -1.44828e0 2.9013358e0 2.9013358e0
-7.5863e-1 -1.44828e0 2.6730354e0 2.6730354e0
-6.207e-1 -1.44828e0 2.4827844e0 2.4827844e0
-4.827701e-1 -1.44828e0 2.3305829e0 2.3305829e0
-3.448401e-1 -1.44828e0 2.2164305e0 2.2164305e0
-2.069101e-1 -1.44828e0 2.1403276e0 2.1403276e0
-6.89801e-2 -1.44828e0 2.102274e0 2.102274e0
6.89499e-2 -1.44828e0 2.1022699e0 2.1022699e0
2.068799e-1 -1.44828e0 2.1403151e0 2.1403151e0
3.448099e-1 -1.44828e0 2.2164098e0 2.2164098e0
4.827399e-1 -1.44828e0 2.3305536e0 2.3305536e0
6.206699e-1 -1.44828e0 2.4827469e0 2.4827469e0
7.585999e-1 -1.44828e0 2.6729897e0 2.6729897e0
8.965298e-1 -1.44828e0 2.9012816e0 2.9012816e0
1.0344598e0 -1.44828e0 3.1676239e0 3.1676239e0
1.1723898e0 -1.44828e0 3.4720123e0 3.4720123e0
1.3103198e0 -1.44828e0 3.8144531e0 3.8144531e0
1.4482498e0 -1.44828e0 4.1949432e0 4.1949432e0
1.5861798e0 -1.44828e0 4.6134827e0 4.6134827e0
1.7241098e0 -1.44828e0 5.070073e0 5.070073e0
1.8620398e0 -1.44828e0 5.5647064e0 5.5647064e0
1.9999698e0 -1.44828e0 6.0973938e0 6.0973938e0

-2.0e0 -1.31035e0 5.7170166e0 5.7170166e0
-1.86207e0 -1.31035e0 5.18432e0 5.18432e0
-1.72414e0 -1.31035e0 4.6896729e0 4.6896729e0
-1.58621e0 -1.31035e0 4.233081e0 4.233081e0
-1.44828e0 -1.31035e0 3.8145325e0 3.8145325e0
-1.31035e0 -1.31035e0 3.4340332e0 3.4340332e0
-1.17242e0 -1.31035e0 3.0915848e0 3.0915848e0
-1.03449e0 -1.31035e0 2.7871841e0 2.7871841e0
-8.9656e-1 -1.31035e0 2.5208365e0 2.5208365e0
-7.5863e-1 -1.31035e0 2.2925362e0 2.2925362e0
-6.207e-1 -1.31035e0 2.1022852e0 2.1022852e0
-4.827701e-1 -1.31035e0 1.9500836e0 1.9500836e0
-3.448401e-1 -1.31035e0 1.8359312e0 1.8359312e0
-2.069101e-1 -1.31035e0 1.7598283e0 1.7598283e0
-6.89801e-2 -1.31035e0 1.7217747e0 1.7217747e0
6.89499e-2 -1.31035e0 1.7217706e0 1.7217706e0
2.068799e-1 -1.31035e0 1.7598158e0 1.7598158e0
3.448099e-1 -1.31035e0 1.8359105e0 1.8359105e0
4.827399e-1 -1.31035e0 1.9500543e0 1.9500543e0
6.206699e-1 -1.31035e0 2.1022476e0 2.1022476e0
7.585999e-1 -1.31035e0 2.2924904e0 2.2924904e0
8.965298e-1 -1.31035e0 2.5207823e0 2.5207823e0
1.0344598e0 -1.31035e0 2.7871246e0 2.7871246e0
1.1723898e0 -1.31035e0 3.091513e0 3.091513e0
1.3103198e0 -1.31035e0 3.4339539e0 3.4339539e0
1.4482498e0 -1.31035e0 3.814444e0 3.814444e0
1.5861798e0 -1.31035e0 4.2329834e0 4.2329834e0
1.7241098e0 -1.31035e0 4.6895737e0 4.6895737e0
1.8620398e0 -1.31035e0 5.1842072e0 5.1842072e0
1.9999698e0 -1.31035e0 5.7168945e0 5.7168945e0

-2.0e0 -1.17242e0 5.3745682e0 5.3745682e0
-1.86207e0 -1.17242e0 4.8418716e0 4.8418716e0
-1.72414e0 -1.17242e0 4.3472244e0 4.3472244e0
-1.58621e0 -1.17242e0 3.8906326e0 3.8906326e0
-1.44828e0 -1.17242e0 3.472084e0 3.472084e0
-1.31035e0 -1.17242e0 3.0915848e0 3.0915848e0
-1.17242e0 -1.17242e0 2.7491364e0 2.7491364e0
-1.03449e0 -1.17242e0 2.4447357e0 2.4447357e0
-8.9656e-1 -1.17242e0 2.178388e0 2.178388e0
-7.5863e-1 -1.17242e0 1.9500877e0 1.9500877e0
-6.207e-1 -1.17242e0 1.7598367e0 1.7598367e0
-4.827701e-1 -1.17242e0 1.6076352e0 1.6076352e0
-3.448401e-1 -1.17242e0 1.4934828e0 1.4934828e0
-2.069101e-1 -1.17242e0 1.4173799e0 1.4173799e0
-6.89801e-2 -1.17242e0 1.3793263e0 1.3793263e0
6.89499e-2 -1.17242e0 1.3793222e0 1.3793222e0
2.068799e-1 -1.17242e0 1.4173674e0 1.4173674e0
3.448099e-1 -1.17242e0 1.493462e0 1.493462e0
4.827399e-1 -1.17242e0 1.6076059e0 1.6076059e0
6.206699e-1 -1.17242e0 1.7597992e0 1.7597992e0
7.585999e-1 -1.17242e0 1.950042e0 1.950042e0
8.965298e-1 -1.17242e0 2.1783339e0 2.1783339e0
1.0344598e0 -1.17242e0 2.4446762e0 2.4446762e0
1.1723898e0 -1.17242e0 2.7490646e0 2.7490646e0
1.3103198e0 -1.17242e0 3.0915054e0 3.0915054e0
1.4482498e0 -1.17242e0 3.4719955e0 3.4719955e0
1.5861798e0 -1.17242e0 3.890535e0 3.890535e0
1.7241098e0 -1.17242e0 4.3471252e0 4.3471252e0
1.8620398e0 -1.17242e0 4.8417587e0 4.8417587e0
1.9999698e0 -1.17242e0 5.3744461e0 5.3744461e0

-2.0e0 -1.03449e0 5.0701675e0 5.0701675e0
-1.86207e0 -1.03449e0 4.537471e0 4.537471e0
-1.72414e0 -1.03449e0 4.0428238e0 4.0428238e0
-1.58621e0 -1.03449e0 3.586232e0 3.586232e0
-1.44828e0 -1.03449e0 3.1676834e0 3.1676834e0
